STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TTO,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,38105.0,A,Annual,Trinidad and Tobago,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,14015.0,A,Annual,Tunisia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TKM,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,17294.0,A,Annual,Turkmenistan,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUV,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,4.74084124830392,A,Annual,Tuvalu,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARE,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,919.0,A,Annual,United Arab Emirates,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GBR,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,4370.0,A,Annual,United Kingdom,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,97.5137583445176,A,Annual,Uruguay,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,130836.0,A,Annual,Uzbekistan,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2022,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,10243.0,A,Annual,Georgia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2022,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,58820.0,A,Annual,Germany,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2022,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,13.0,A,Annual,Greece,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GTM,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2022,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,198772.0,A,Annual,Guatemala,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DMA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,230.0,A,Annual,Dominica,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,57004.0,A,Annual,Dominican Republic,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,86090.0,A,Annual,Ecuador,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,691113.0,A,Annual,"Egypt, Arab Rep.","Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,95913.0,A,Annual,El Salvador,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,2264.0,A,Annual,Estonia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,4423953.0,A,Annual,Ethiopia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,5714.0,A,Annual,Finland,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1998,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,27064.0,A,Annual,Kuwait,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1998,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,198739.0,A,Annual,Lao PDR,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1998,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,147476.0,A,Annual,Lebanon,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1998,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,168634.0,A,Annual,Lesotho,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1998,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,710846.0,A,Annual,Chad,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1998,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,5495.0,A,Annual,Cuba,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,309515.0,A,Annual,Honduras,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HKG,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,4755.10323468689,A,Annual,"Hong Kong SAR, China","Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,7985.0,A,Annual,Hungary,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,599.0,A,Annual,Iceland,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,548703.462368608,A,Annual,India,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,211984.970489349,A,Annual,Indonesia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,41407.0,A,Annual,Israel,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ITA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2023,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,52117.0,A,Annual,Italy,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2008,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,8879000.0,A,Annual,Upper middle income,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2008,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,13381.0,A,Annual,Albania,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2008,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,43899.0,A,Annual,Algeria,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2017,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,9464000.0,A,Annual,Upper middle income,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2017,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,1139.42454873645,A,Annual,Albania,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2017,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,16519.0,A,Annual,Algeria,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2017,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,301.0,A,Annual,Andorra,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2022,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,105097.0,A,Annual,El Salvador,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2022,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,179166.0,A,Annual,Eritrea,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2022,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,1613.0,A,Annual,Estonia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2022,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,7275.0,A,Annual,Eswatini,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2022,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,4519772.0,A,Annual,Ethiopia,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2022,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,7353.0,A,Annual,Finland,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2022,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,1773.0,A,Annual,France,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,2022,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,80033.0,A,Annual,"Gambia, The","Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1998,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,2761.0,A,Annual,Vanuatu,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1998,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,0.0,A,Annual,Vietnam,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUB,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1999,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,4156.0,A,Annual,Cuba,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1999,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,1495947.0,A,Annual,"Egypt, Arab Rep.","Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1999,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,134545.0,A,Annual,Eritrea,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BWA,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1996,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,58565.0,A,Annual,Botswana,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_SE_PRM_UNER,_T,_T,_T,CH,_Z,_Z,_Z,1996,_Z,COUNT,2,WB_WDI,P1Y,"Children out of school, primary",0,WB_WDI,PU,778824.0,A,Annual,Chad,"Children out of school, primary",Total,All age ranges or no breakdown by age,Total,Children,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
